time,open,high,low,close,volume
2026-03-19 10:22:00+07:00,61.3,61.4,61.3,61.4,12500
2026-03-19 10:23:00+07:00,61.4,61.4,61.3,61.4,9000
2026-03-19 10:24:00+07:00,61.4,61.4,61.4,61.4,3300
2026-03-19 10:25:00+07:00,61.4,61.4,61.4,61.4,1000
2026-03-19 10:26:00+07:00,61.4,61.4,61.3,61.3,5800
2026-03-19 10:27:00+07:00,61.3,61.3,61.3,61.3,6400
2026-03-19 10:28:00+07:00,61.3,61.3,61.2,61.2,22800
2026-03-19 10:29:00+07:00,61.4,61.4,61.3,61.3,3800
2026-03-19 10:30:00+07:00,61.3,61.3,61.2,61.2,11200
2026-03-19 10:31:00+07:00,61.2,61.2,61.2,61.2,3300
2026-03-19 10:32:00+07:00,61.2,61.3,61.2,61.3,19100
2026-03-19 10:33:00+07:00,61.3,61.3,61.2,61.2,6600
2026-03-19 10:34:00+07:00,61.2,61.3,61.2,61.2,6600
2026-03-19 10:35:00+07:00,61.2,61.3,61.2,61.3,2900
2026-03-19 10:36:00+07:00,61.3,61.3,61.2,61.3,10400
2026-03-19 10:37:00+07:00,61.3,61.3,61.2,61.2,18000
2026-03-19 10:38:00+07:00,61.3,61.3,61.2,61.2,7000
2026-03-19 10:39:00+07:00,61.3,61.4,61.2,61.4,16400
2026-03-19 10:40:00+07:00,61.4,61.4,61.3,61.4,13300
2026-03-19 10:41:00+07:00,61.4,61.4,61.3,61.3,6000
2026-03-19 10:42:00+07:00,61.3,61.3,61.2,61.3,7700
2026-03-19 10:43:00+07:00,61.3,61.3,61.3,61.3,900
2026-03-19 10:44:00+07:00,61.3,61.4,61.3,61.4,500
2026-03-19 10:45:00+07:00,61.4,61.4,61.3,61.3,5100
2026-03-19 10:46:00+07:00,61.3,61.3,61.2,61.2,10500
2026-03-19 10:47:00+07:00,61.2,61.3,61.2,61.2,3600
2026-03-19 10:48:00+07:00,61.3,61.3,61.2,61.3,15800
2026-03-19 10:49:00+07:00,61.3,61.3,61.2,61.2,10000
2026-03-19 10:50:00+07:00,61.3,61.3,61.2,61.2,21000
2026-03-19 10:51:00+07:00,61.2,61.3,61.2,61.2,61500
2026-03-19 10:52:00+07:00,61.3,61.3,61.2,61.2,36600
2026-03-19 10:53:00+07:00,61.2,61.3,61.2,61.3,66200
2026-03-19 10:54:00+07:00,61.2,61.3,61.2,61.2,2600
2026-03-19 10:55:00+07:00,61.2,61.4,61.2,61.3,52000
2026-03-19 10:56:00+07:00,61.3,61.3,61.2,61.2,3600
2026-03-19 10:57:00+07:00,61.2,61.3,61.2,61.2,13300
2026-03-19 10:58:00+07:00,61.3,61.3,61.2,61.3,23300
2026-03-19 10:59:00+07:00,61.3,61.3,61.2,61.2,2100
2026-03-19 11:00:00+07:00,61.3,61.3,61.2,61.3,30800
